test_name,b_bp,r_bp,txn_id,op_type,bank,latency_ns
mem_full_test,0,0,2433,WR,2,2410.00
mem_full_test,0,0,2435,WR,1,2390.00
mem_full_test,0,0,2437,WR,1,2390.00
mem_full_test,0,0,2439,WR,1,2400.00
mem_full_test,0,0,2441,WR,3,2440.00
mem_full_test,0,0,2443,WR,0,2450.00
mem_full_test,0,0,2445,WR,0,2420.00
mem_full_test,0,0,2447,WR,2,2410.00
mem_full_test,0,0,2449,WR,3,2440.00
mem_full_test,0,0,2451,WR,2,2440.00
mem_full_test,0,0,2453,WR,3,2400.00
mem_full_test,0,0,2455,WR,3,2440.00
mem_full_test,0,0,2457,WR,1,2470.00
mem_full_test,0,0,2459,WR,2,2420.00
mem_full_test,0,0,2461,WR,0,2390.00
mem_full_test,0,0,2463,WR,0,2390.00
mem_full_test,0,0,2465,WR,1,2380.00
mem_full_test,0,0,2467,WR,3,2380.00
mem_full_test,0,0,2469,WR,0,2370.00
mem_full_test,0,0,2471,WR,1,2380.00
mem_full_test,0,0,2473,WR,3,2350.00
mem_full_test,0,0,2475,WR,1,2300.00
mem_full_test,0,0,2477,WR,2,2310.00
mem_full_test,0,0,2479,WR,1,2290.00
mem_full_test,0,0,2481,WR,0,2280.00
mem_full_test,0,0,2483,WR,0,2240.00
mem_full_test,0,0,2485,WR,1,2240.00
mem_full_test,0,0,2487,WR,3,2250.00
mem_full_test,0,0,2489,WR,2,2220.00
mem_full_test,0,0,2491,WR,1,2240.00
mem_full_test,0,0,2493,WR,0,2240.00
mem_full_test,0,0,2495,WR,0,2190.00
mem_full_test,0,0,2497,WR,3,2180.00
mem_full_test,0,0,2499,WR,0,2140.00
mem_full_test,0,0,2501,WR,2,2140.00
mem_full_test,0,0,2503,WR,1,2160.00
mem_full_test,0,0,2505,WR,3,2160.00
mem_full_test,0,0,2507,WR,3,2150.00
mem_full_test,0,0,2509,WR,3,2150.00
mem_full_test,0,0,2511,WR,2,2120.00
mem_full_test,0,0,2513,WR,3,2090.00
mem_full_test,0,0,2515,WR,0,2100.00
mem_full_test,0,0,2517,WR,1,2060.00
mem_full_test,0,0,2519,WR,2,2100.00
mem_full_test,0,0,2521,WR,3,2120.00
mem_full_test,0,0,2523,WR,0,2110.00
mem_full_test,0,0,2525,WR,1,2110.00
mem_full_test,0,0,2527,WR,2,2140.00
mem_full_test,0,0,2529,WR,3,2180.00
mem_full_test,0,0,2531,WR,0,2200.00
mem_full_test,0,0,2533,WR,1,2250.00
mem_full_test,0,0,2535,WR,2,2260.00
mem_full_test,0,0,2537,WR,3,2240.00
mem_full_test,0,0,2539,WR,0,2230.00
mem_full_test,0,0,2541,WR,1,2250.00
mem_full_test,0,0,2543,WR,2,2280.00
mem_full_test,0,0,2643,RD,2,60.00
mem_full_test,0,0,2645,RD,0,60.00
mem_full_test,0,0,2647,RD,3,60.00
mem_full_test,0,0,2649,RD,2,60.00
mem_full_test,0,0,2651,RD,0,60.00
mem_full_test,0,0,2653,RD,3,60.00
mem_full_test,0,0,2655,RD,2,60.00
mem_full_test,0,0,2657,RD,0,60.00
mem_full_test,0,0,2659,RD,1,60.00
mem_full_test,0,0,2661,RD,1,60.00
mem_full_test,0,0,2663,RD,0,60.00
mem_full_test,0,0,2665,RD,2,60.00
mem_full_test,0,0,2667,RD,1,60.00
mem_full_test,0,0,2669,RD,0,60.00
mem_full_test,0,0,2671,RD,2,60.00
mem_full_test,0,0,2673,RD,0,60.00
mem_full_test,0,0,2675,RD,1,60.00
mem_full_test,0,0,2677,RD,0,60.00
mem_full_test,0,0,2679,RD,3,60.00
mem_full_test,0,0,2681,RD,2,60.00
mem_full_test,0,0,2683,RD,0,60.00
mem_full_test,0,0,2685,RD,2,60.00
mem_full_test,0,0,2687,RD,1,60.00
mem_full_test,0,0,2689,RD,3,60.00
mem_full_test,0,0,2691,RD,3,60.00
mem_full_test,0,0,2693,RD,3,60.00
mem_full_test,0,0,2695,RD,0,60.00
mem_full_test,0,0,2697,RD,0,70.00
mem_full_test,0,0,2699,RD,1,60.00
mem_full_test,0,0,2701,RD,1,70.00
mem_full_test,0,0,2703,RD,2,60.00
mem_full_test,0,0,2705,RD,0,60.00
mem_full_test,0,0,2707,RD,2,60.00
mem_full_test,0,0,2709,RD,2,60.00
mem_full_test,0,0,2711,RD,3,60.00
mem_full_test,0,0,2713,RD,1,60.00
mem_full_test,0,0,2715,RD,3,60.00
mem_full_test,0,0,2717,RD,0,60.00
mem_full_test,0,0,2719,RD,3,60.00
mem_full_test,0,0,2721,RD,1,60.00
mem_full_test,0,0,2723,RD,1,60.00
mem_full_test,0,0,2725,RD,3,60.00
mem_full_test,0,0,2727,RD,0,60.00
mem_full_test,0,0,2729,RD,3,60.00
mem_full_test,0,0,2731,RD,3,60.00
mem_full_test,0,0,2733,RD,0,60.00
mem_full_test,0,0,2735,RD,1,60.00
mem_full_test,0,0,2737,RD,0,60.00
mem_full_test,0,0,2739,RD,0,60.00
mem_full_test,0,0,2741,RD,3,60.00
mem_full_test,0,0,2743,RD,2,60.00
mem_full_test,0,0,2745,RD,3,60.00
mem_full_test,0,0,2747,RD,3,60.00
mem_full_test,0,0,2749,RD,3,60.00
mem_full_test,0,0,2751,RD,3,60.00
mem_full_test,0,0,2753,RD,2,60.00
mem_full_test,0,0,2755,RD,2,70.00
mem_full_test,0,0,2757,RD,2,60.00
mem_full_test,0,0,2759,RD,0,60.00
mem_full_test,0,0,2761,RD,1,60.00
mem_full_test,0,0,2763,RD,2,60.00
mem_full_test,0,0,2765,RD,2,60.00
mem_full_test,0,0,2767,RD,1,60.00
mem_full_test,0,0,2769,RD,0,60.00
mem_full_test,0,0,2771,RD,0,60.00
mem_full_test,0,0,2773,RD,0,60.00
mem_full_test,0,0,2775,RD,0,70.00
mem_full_test,0,0,2777,RD,0,60.00
mem_full_test,0,0,2779,RD,0,60.00
mem_full_test,0,0,2781,RD,1,60.00
mem_full_test,0,0,2783,RD,3,60.00
mem_full_test,0,0,2785,RD,0,60.00
mem_full_test,0,0,2787,RD,0,60.00
mem_full_test,0,0,2789,RD,0,70.00
mem_full_test,0,0,2791,RD,3,60.00
mem_full_test,0,0,2793,RD,0,60.00
mem_full_test,0,0,2795,RD,2,60.00
mem_full_test,0,0,2797,RD,2,60.00
mem_full_test,0,0,2799,RD,2,60.00
mem_full_test,0,0,2801,RD,0,60.00
mem_full_test,0,0,2803,RD,1,60.00
mem_full_test,0,0,2805,RD,1,60.00
mem_full_test,0,0,2807,RD,1,60.00
mem_full_test,0,0,2809,RD,3,60.00
mem_full_test,0,0,2811,RD,3,70.00
mem_full_test,0,0,2813,RD,1,60.00
mem_full_test,0,0,2815,RD,3,60.00
mem_full_test,0,0,2817,RD,2,60.00
mem_full_test,0,0,2819,RD,1,60.00
mem_full_test,0,0,2821,RD,1,60.00
mem_full_test,0,0,2823,RD,0,60.00
mem_full_test,0,0,2825,RD,0,60.00
mem_full_test,0,0,2827,RD,1,60.00
mem_full_test,0,0,2829,RD,0,60.00
mem_full_test,0,0,2831,RD,0,70.00
mem_full_test,0,0,2833,RD,3,60.00
mem_full_test,0,0,2835,RD,2,60.00
mem_full_test,0,0,2837,RD,0,60.00
mem_full_test,0,0,2839,RD,0,60.00
mem_full_test,0,0,2841,RD,2,60.00
mem_full_test,0,0,2843,RD,1,60.00
mem_full_test,0,0,2845,RD,0,60.00
mem_full_test,0,0,2847,RD,2,60.00
mem_full_test,0,0,2849,RD,2,70.00
mem_full_test,0,0,2851,RD,3,60.00
mem_full_test,0,0,2853,RD,3,60.00
mem_full_test,0,0,2855,RD,1,60.00
mem_full_test,0,0,2857,RD,1,60.00
mem_full_test,0,0,2859,RD,2,60.00
mem_full_test,0,0,2861,RD,0,60.00
mem_full_test,0,0,2863,RD,2,60.00
mem_full_test,0,0,2865,RD,0,60.00
mem_full_test,0,0,2867,RD,0,60.00
mem_full_test,0,0,2869,RD,0,60.00
mem_full_test,0,0,2871,RD,0,60.00
mem_full_test,0,0,2873,RD,0,60.00
mem_full_test,0,0,2875,RD,0,60.00
mem_full_test,0,0,2877,RD,0,70.00
mem_full_test,0,0,2879,RD,0,60.00
mem_full_test,0,0,2881,RD,0,60.00
mem_full_test,0,0,2883,RD,0,60.00
mem_full_test,0,0,2885,RD,0,60.00
mem_full_test,0,0,2887,RD,0,60.00
mem_full_test,0,0,2889,RD,0,60.00
mem_full_test,0,0,2891,RD,0,60.00
mem_full_test,0,0,2893,RD,0,60.00
mem_full_test,0,0,2895,RD,0,60.00
mem_full_test,0,0,2897,RD,0,60.00
mem_full_test,0,0,2899,RD,0,60.00
mem_full_test,0,0,2901,RD,0,60.00
mem_full_test,0,0,2903,RD,0,60.00
mem_full_test,0,0,2905,RD,0,60.00
mem_full_test,0,0,2907,RD,0,60.00
mem_full_test,0,0,2909,RD,0,60.00
mem_full_test,0,0,2911,RD,0,60.00
mem_full_test,0,0,2913,RD,0,70.00
mem_full_test,0,0,2915,RD,0,60.00
mem_full_test,0,0,2917,RD,0,60.00
mem_full_test,0,0,2919,RD,0,70.00
mem_full_test,0,0,2921,RD,0,60.00
mem_full_test,0,0,2923,RD,0,60.00
mem_full_test,0,0,2925,RD,0,60.00
mem_full_test,0,0,2927,RD,0,60.00
mem_full_test,0,0,2929,RD,0,60.00
mem_full_test,0,0,2931,RD,0,60.00
mem_full_test,0,0,2933,RD,0,60.00
mem_full_test,0,0,2935,RD,0,60.00
mem_full_test,0,0,2937,RD,0,60.00
mem_full_test,0,0,2939,RD,0,70.00
mem_full_test,0,0,2941,RD,0,60.00
mem_full_test,0,0,2943,RD,0,70.00
mem_full_test,0,0,2945,RD,0,80.00
mem_full_test,0,0,2947,RD,0,90.00
mem_full_test,0,0,2949,RD,0,100.00
mem_full_test,0,0,2951,RD,0,60.00
mem_full_test,0,0,2953,RD,0,60.00
mem_full_test,0,0,2955,RD,0,60.00
mem_full_test,0,0,2957,RD,0,60.00
mem_full_test,0,0,2959,RD,0,60.00
mem_full_test,0,0,2961,RD,0,70.00
mem_full_test,0,0,2963,RD,0,60.00
mem_full_test,0,0,2965,RD,0,60.00
mem_full_test,0,0,2967,RD,0,60.00
mem_full_test,0,0,2969,RD,0,60.00
mem_full_test,0,0,2971,RD,0,60.00
mem_full_test,0,0,2973,RD,0,70.00
mem_full_test,0,0,2975,RD,0,60.00
mem_full_test,0,0,2977,RD,0,70.00
mem_full_test,0,0,2979,RD,0,60.00
mem_full_test,0,0,2981,RD,0,60.00
mem_full_test,0,0,2983,RD,0,60.00
mem_full_test,0,0,2985,RD,0,60.00
mem_full_test,0,0,2987,RD,0,70.00
mem_full_test,0,0,2989,RD,0,60.00
mem_full_test,0,0,2991,RD,0,60.00
mem_full_test,0,0,2993,RD,0,60.00
mem_full_test,0,0,2995,RD,0,60.00
mem_full_test,0,0,2997,RD,0,60.00
mem_full_test,0,0,2999,RD,0,70.00
mem_full_test,0,0,3001,RD,0,60.00
mem_full_test,0,0,3003,RD,0,60.00
mem_full_test,0,0,3005,RD,0,60.00
mem_full_test,0,0,3007,RD,0,60.00
mem_full_test,0,0,3009,RD,0,60.00
mem_full_test,0,0,3011,RD,0,60.00
mem_full_test,0,0,3013,RD,0,60.00
mem_full_test,0,0,3015,RD,0,60.00
mem_full_test,0,0,3017,RD,0,60.00
mem_full_test,0,0,3019,RD,0,60.00
mem_full_test,0,0,3021,RD,0,60.00
mem_full_test,0,0,3023,RD,0,60.00
mem_full_test,0,0,3025,RD,0,70.00
mem_full_test,0,0,3027,RD,0,60.00
mem_full_test,0,0,3029,RD,0,60.00
mem_full_test,0,0,3031,RD,0,60.00
mem_full_test,0,0,3033,RD,0,60.00
mem_full_test,0,0,3035,RD,0,60.00
mem_full_test,0,0,3037,RD,0,60.00
mem_full_test,0,0,3039,RD,0,60.00
mem_full_test,0,0,3041,RD,0,60.00
mem_full_test,0,0,3043,RD,0,70.00
mem_full_test,0,0,3045,RD,0,60.00
mem_full_test,0,0,3047,RD,0,70.00
mem_full_test,0,0,3049,RD,0,60.00
mem_full_test,0,0,3051,RD,0,60.00
mem_full_test,0,0,3053,RD,0,60.00
mem_full_test,0,0,3055,RD,0,60.00
mem_full_test,0,0,3057,RD,0,60.00
mem_full_test,0,0,3059,RD,0,60.00
mem_full_test,0,0,3061,RD,0,60.00
mem_full_test,0,0,3063,RD,0,70.00
mem_full_test,0,0,3065,RD,0,60.00
mem_full_test,0,0,3067,RD,0,60.00
mem_full_test,0,0,3069,RD,0,60.00
mem_full_test,0,0,3071,RD,0,60.00
mem_full_test,0,0,3073,RD,0,60.00
mem_full_test,0,0,3075,RD,0,60.00
mem_full_test,0,0,3077,RD,0,60.00
mem_full_test,0,0,3079,RD,0,60.00
mem_full_test,0,0,3081,RD,0,60.00
mem_full_test,0,0,3083,RD,0,70.00
mem_full_test,0,0,3085,RD,0,60.00
mem_full_test,0,0,3087,RD,0,60.00
mem_full_test,0,0,3089,RD,0,60.00
mem_full_test,0,0,3091,RD,0,60.00
mem_full_test,0,0,3093,RD,0,60.00
mem_full_test,0,0,3095,RD,0,60.00
mem_full_test,0,0,3097,RD,0,60.00
mem_full_test,0,0,3099,RD,0,60.00
mem_full_test,0,0,3101,RD,0,60.00
mem_full_test,0,0,3103,RD,0,60.00
mem_full_test,0,0,3105,RD,0,60.00
mem_full_test,0,0,3107,RD,0,60.00
mem_full_test,0,0,3109,RD,0,60.00
mem_full_test,0,0,3111,RD,0,60.00
mem_full_test,0,0,3113,RD,0,60.00
mem_full_test,0,0,3115,RD,0,70.00
mem_full_test,0,0,3117,RD,0,60.00
mem_full_test,0,0,3119,RD,0,60.00
mem_full_test,0,0,3121,RD,0,60.00
mem_full_test,0,0,3123,RD,0,60.00
mem_full_test,0,0,3125,RD,0,60.00
mem_full_test,0,0,3127,RD,0,60.00
mem_full_test,0,0,3129,RD,0,60.00
mem_full_test,0,0,3131,RD,0,60.00
mem_full_test,0,0,3133,RD,0,60.00
mem_full_test,0,0,3135,RD,0,70.00
mem_full_test,0,0,3137,RD,0,60.00
mem_full_test,0,0,3139,RD,0,70.00
mem_full_test,0,0,3141,RD,0,70.00
mem_full_test,0,0,3143,RD,0,60.00
mem_full_test,0,0,3145,RD,0,60.00
mem_full_test,0,0,3147,RD,0,70.00
mem_full_test,0,0,3149,RD,0,60.00
mem_full_test,0,0,3151,RD,0,60.00
mem_full_test,0,0,3153,RD,0,60.00
mem_full_test,0,0,3155,RD,0,60.00
mem_full_test,0,0,3157,RD,0,60.00
mem_full_test,0,0,3159,RD,0,60.00
mem_full_test,0,0,3161,RD,0,60.00
mem_full_test,0,0,3163,RD,0,70.00
mem_full_test,0,0,3165,RD,0,60.00
mem_full_test,0,0,3167,RD,0,60.00
mem_full_test,0,0,3169,RD,0,60.00
mem_full_test,0,0,3171,RD,0,60.00
mem_full_test,0,0,3173,RD,0,60.00
mem_full_test,0,0,3175,RD,0,60.00
mem_full_test,0,0,3177,RD,0,60.00
mem_full_test,0,0,3179,RD,0,60.00
mem_full_test,0,0,3181,RD,0,60.00
mem_full_test,0,0,3183,RD,0,60.00
mem_full_test,0,0,3185,RD,0,60.00
mem_full_test,0,0,3187,RD,0,60.00
mem_full_test,0,0,3189,RD,0,60.00
mem_full_test,0,0,3191,RD,0,60.00
mem_full_test,0,0,3193,RD,0,60.00
mem_full_test,0,0,3195,RD,0,60.00
mem_full_test,0,0,3197,RD,0,60.00
mem_full_test,0,0,3199,RD,0,60.00
mem_full_test,0,0,3201,RD,0,60.00
mem_full_test,0,0,3203,RD,0,60.00
mem_full_test,0,0,3205,RD,0,60.00
mem_full_test,0,0,3207,RD,0,60.00
mem_full_test,0,0,3209,RD,0,60.00
mem_full_test,0,0,3211,RD,0,70.00
mem_full_test,0,0,3213,RD,0,60.00
mem_full_test,0,0,3215,RD,0,60.00
mem_full_test,0,0,3217,RD,0,60.00
mem_full_test,0,0,3219,RD,0,60.00
mem_full_test,0,0,3221,RD,0,70.00
mem_full_test,0,0,3223,RD,0,60.00
mem_full_test,0,0,3225,RD,0,60.00
mem_full_test,0,0,3227,RD,0,60.00
mem_full_test,0,0,3229,RD,0,60.00
mem_full_test,0,0,3231,RD,0,70.00
mem_full_test,0,0,3233,RD,0,70.00
mem_full_test,0,0,3235,RD,0,60.00
mem_full_test,0,0,3237,RD,0,70.00
mem_full_test,0,0,3239,RD,0,70.00
mem_full_test,0,0,3241,RD,0,60.00
mem_full_test,0,0,3243,RD,0,60.00
mem_full_test,0,0,3245,RD,0,60.00
mem_full_test,0,0,3247,RD,0,60.00
mem_full_test,0,0,3249,RD,0,70.00
mem_full_test,0,0,3251,RD,0,60.00
mem_full_test,0,0,3253,RD,0,60.00
mem_full_test,0,0,3255,RD,0,60.00
mem_full_test,0,0,3257,RD,0,60.00
mem_full_test,0,0,3259,RD,0,60.00
mem_full_test,0,0,3261,RD,0,60.00
mem_full_test,0,0,3263,RD,0,60.00
mem_full_test,0,0,3265,RD,0,60.00
mem_full_test,0,0,3267,RD,0,60.00
mem_full_test,0,0,3269,RD,0,60.00
mem_full_test,0,0,3271,RD,0,60.00
mem_full_test,0,0,3273,RD,0,60.00
mem_full_test,0,0,3275,RD,0,60.00
mem_full_test,0,0,3277,RD,0,60.00
mem_full_test,0,0,3279,RD,0,60.00
mem_full_test,0,0,3281,RD,0,60.00
mem_full_test,0,0,3283,RD,0,70.00
mem_full_test,0,0,3285,RD,0,60.00
mem_full_test,0,0,3287,RD,0,60.00
mem_full_test,0,0,3289,RD,0,60.00
mem_full_test,0,0,3291,RD,0,60.00
mem_full_test,0,0,3293,RD,0,60.00
mem_full_test,0,0,3295,RD,0,60.00
mem_full_test,0,0,3297,RD,0,60.00
mem_full_test,0,0,3299,RD,0,60.00
mem_full_test,0,0,3301,RD,0,60.00
mem_full_test,0,0,3303,RD,0,60.00
mem_full_test,0,0,3305,RD,0,60.00
mem_full_test,0,0,3307,RD,0,60.00
mem_full_test,0,0,3309,RD,0,60.00
mem_full_test,0,0,3311,RD,0,60.00
mem_full_test,0,0,3313,RD,0,60.00
mem_full_test,0,0,3315,RD,0,60.00
mem_full_test,0,0,3317,RD,0,70.00
mem_full_test,0,0,3319,RD,0,60.00
mem_full_test,0,0,3321,RD,0,60.00
mem_full_test,0,0,3323,RD,0,60.00
mem_full_test,0,0,3325,RD,0,60.00
mem_full_test,0,0,3327,RD,0,70.00
mem_full_test,0,0,3329,RD,0,70.00
mem_full_test,0,0,3331,RD,0,70.00
mem_full_test,0,0,3333,RD,0,70.00
mem_full_test,0,0,3335,RD,0,60.00
mem_full_test,0,0,3337,RD,0,70.00
mem_full_test,0,0,3339,RD,0,70.00
mem_full_test,0,0,3341,RD,0,70.00
mem_full_test,0,0,3343,RD,0,60.00
mem_full_test,0,0,3345,RD,0,70.00
mem_full_test,0,0,3347,RD,0,60.00
mem_full_test,0,0,3349,RD,0,60.00
mem_full_test,0,0,3351,RD,0,60.00
mem_full_test,0,0,3353,RD,0,60.00
mem_full_test,0,0,3355,RD,0,60.00
mem_full_test,0,0,3357,RD,0,60.00
mem_full_test,0,0,3359,RD,0,60.00
mem_full_test,0,0,3361,RD,0,60.00
mem_full_test,0,0,3363,RD,1,60.00
mem_full_test,0,0,3365,RD,1,60.00
mem_full_test,0,0,3367,RD,1,60.00
mem_full_test,0,0,3369,RD,1,60.00
mem_full_test,0,0,3371,RD,1,60.00
mem_full_test,0,0,3373,RD,1,60.00
mem_full_test,0,0,3375,RD,1,60.00
mem_full_test,0,0,3377,RD,1,60.00
mem_full_test,0,0,3379,RD,1,70.00
mem_full_test,0,0,3381,RD,1,80.00
mem_full_test,0,0,3383,RD,1,80.00
mem_full_test,0,0,3385,RD,1,70.00
mem_full_test,0,0,3387,RD,1,60.00
mem_full_test,0,0,3389,RD,1,60.00
mem_full_test,0,0,3391,RD,1,60.00
mem_full_test,0,0,3393,RD,1,60.00
mem_full_test,0,0,3395,RD,1,60.00
mem_full_test,0,0,3397,RD,1,60.00
mem_full_test,0,0,3399,RD,1,60.00
mem_full_test,0,0,3401,RD,1,60.00
mem_full_test,0,0,3403,RD,1,60.00
mem_full_test,0,0,3405,RD,1,70.00
mem_full_test,0,0,3407,RD,1,60.00
mem_full_test,0,0,3409,RD,1,60.00
mem_full_test,0,0,3411,RD,1,60.00
mem_full_test,0,0,3413,RD,1,60.00
mem_full_test,0,0,3415,RD,1,60.00
mem_full_test,0,0,3417,RD,1,70.00
mem_full_test,0,0,3419,RD,1,60.00
mem_full_test,0,0,3421,RD,1,60.00
mem_full_test,0,0,3423,RD,1,60.00
mem_full_test,0,0,3425,RD,1,60.00
mem_full_test,0,0,3427,RD,1,60.00
mem_full_test,0,0,3429,RD,1,70.00
mem_full_test,0,0,3431,RD,1,60.00
mem_full_test,0,0,3433,RD,1,60.00
mem_full_test,0,0,3435,RD,1,60.00
mem_full_test,0,0,3437,RD,1,60.00
mem_full_test,0,0,3439,RD,1,60.00
mem_full_test,0,0,3441,RD,1,60.00
mem_full_test,0,0,3443,RD,1,60.00
mem_full_test,0,0,3445,RD,1,60.00
mem_full_test,0,0,3447,RD,1,60.00
mem_full_test,0,0,3449,RD,1,60.00
mem_full_test,0,0,3451,RD,1,60.00
mem_full_test,0,0,3453,RD,1,70.00
mem_full_test,0,0,3455,RD,1,60.00
mem_full_test,0,0,3457,RD,1,60.00
mem_full_test,0,0,3459,RD,1,60.00
mem_full_test,0,0,3461,RD,1,60.00
mem_full_test,0,0,3463,RD,1,70.00
mem_full_test,0,0,3465,RD,1,80.00
mem_full_test,0,0,3467,RD,1,60.00
mem_full_test,0,0,3469,RD,1,70.00
mem_full_test,0,0,3471,RD,1,60.00
mem_full_test,0,0,3473,RD,1,60.00
mem_full_test,0,0,3475,RD,1,60.00
mem_full_test,0,0,3477,RD,1,60.00
mem_full_test,0,0,3479,RD,1,60.00
mem_full_test,0,0,3481,RD,1,60.00
mem_full_test,0,0,3483,RD,1,60.00
mem_full_test,0,0,3485,RD,1,60.00
mem_full_test,0,0,3487,RD,1,60.00
mem_full_test,0,0,3489,RD,1,60.00
mem_full_test,0,0,3491,RD,1,60.00
mem_full_test,0,0,3493,RD,1,60.00
mem_full_test,0,0,3495,RD,1,70.00
mem_full_test,0,0,3497,RD,1,60.00
mem_full_test,0,0,3499,RD,1,60.00
mem_full_test,0,0,3501,RD,1,60.00
mem_full_test,0,0,3503,RD,1,60.00
mem_full_test,0,0,3505,RD,1,60.00
mem_full_test,0,0,3507,RD,1,70.00
mem_full_test,0,0,3509,RD,1,70.00
mem_full_test,0,0,3511,RD,1,70.00
mem_full_test,0,0,3513,RD,1,60.00
mem_full_test,0,0,3515,RD,1,60.00
mem_full_test,0,0,3517,RD,1,60.00
mem_full_test,0,0,3519,RD,1,60.00
mem_full_test,0,0,3521,RD,1,60.00
mem_full_test,0,0,3523,RD,1,70.00
mem_full_test,0,0,3525,RD,1,60.00
mem_full_test,0,0,3527,RD,1,60.00
mem_full_test,0,0,3529,RD,1,60.00
mem_full_test,0,0,3531,RD,1,60.00
mem_full_test,0,0,3533,RD,1,60.00
mem_full_test,0,0,3535,RD,1,60.00
mem_full_test,0,0,3537,RD,1,70.00
mem_full_test,0,0,3539,RD,1,70.00
mem_full_test,0,0,3541,RD,1,60.00
mem_full_test,0,0,3543,RD,1,60.00
mem_full_test,0,0,3545,RD,1,70.00
mem_full_test,0,0,3547,RD,1,60.00
mem_full_test,0,0,3549,RD,1,60.00
mem_full_test,0,0,3551,RD,1,60.00
mem_full_test,0,0,3553,RD,1,60.00
mem_full_test,0,0,3555,RD,1,60.00
mem_full_test,0,0,3557,RD,1,60.00
mem_full_test,0,0,3559,RD,1,60.00
mem_full_test,0,0,3561,RD,1,60.00
mem_full_test,0,0,3563,RD,1,60.00
mem_full_test,0,0,3565,RD,1,60.00
mem_full_test,0,0,3567,RD,1,70.00
mem_full_test,0,0,3569,RD,1,60.00
mem_full_test,0,0,3571,RD,1,60.00
mem_full_test,0,0,3573,RD,1,60.00
mem_full_test,0,0,3575,RD,1,70.00
mem_full_test,0,0,3577,RD,1,60.00
mem_full_test,0,0,3579,RD,1,60.00
mem_full_test,0,0,3581,RD,1,60.00
mem_full_test,0,0,3583,RD,1,60.00
mem_full_test,0,0,3585,RD,1,70.00
mem_full_test,0,0,3587,RD,1,70.00
mem_full_test,0,0,3589,RD,1,60.00
mem_full_test,0,0,3591,RD,1,60.00
mem_full_test,0,0,3593,RD,1,60.00
mem_full_test,0,0,3595,RD,1,60.00
mem_full_test,0,0,3597,RD,1,60.00
mem_full_test,0,0,3599,RD,1,70.00
mem_full_test,0,0,3601,RD,1,70.00
mem_full_test,0,0,3603,RD,1,60.00
mem_full_test,0,0,3605,RD,1,60.00
mem_full_test,0,0,3607,RD,1,60.00
mem_full_test,0,0,3609,RD,1,60.00
mem_full_test,0,0,3611,RD,1,60.00
mem_full_test,0,0,3613,RD,1,60.00
mem_full_test,0,0,3615,RD,1,60.00
mem_full_test,0,0,3617,RD,1,60.00
mem_full_test,0,0,3619,RD,1,60.00
mem_full_test,0,0,3621,RD,1,60.00
mem_full_test,0,0,3623,RD,1,70.00
mem_full_test,0,0,3625,RD,1,60.00
mem_full_test,0,0,3627,RD,1,60.00
mem_full_test,0,0,3629,RD,1,60.00
mem_full_test,0,0,3631,RD,1,60.00
mem_full_test,0,0,3633,RD,1,60.00
mem_full_test,0,0,3635,RD,1,60.00
mem_full_test,0,0,3637,RD,1,70.00
mem_full_test,0,0,3639,RD,1,60.00
mem_full_test,0,0,3641,RD,1,60.00
mem_full_test,0,0,3643,RD,1,60.00
mem_full_test,0,0,3645,RD,1,60.00
mem_full_test,0,0,3647,RD,1,60.00
mem_full_test,0,0,3649,RD,1,60.00
mem_full_test,0,0,3651,RD,1,60.00
mem_full_test,0,0,3653,RD,1,60.00
mem_full_test,0,0,3655,RD,1,70.00
mem_full_test,0,0,3657,RD,1,60.00
mem_full_test,0,0,3659,RD,1,70.00
mem_full_test,0,0,3661,RD,1,60.00
mem_full_test,0,0,3663,RD,1,70.00
mem_full_test,0,0,3665,RD,1,60.00
mem_full_test,0,0,3667,RD,1,60.00
mem_full_test,0,0,3669,RD,1,60.00
mem_full_test,0,0,3671,RD,1,60.00
mem_full_test,0,0,3673,RD,1,60.00
mem_full_test,0,0,3675,RD,1,60.00
mem_full_test,0,0,3677,RD,1,60.00
mem_full_test,0,0,3679,RD,1,60.00
mem_full_test,0,0,3681,RD,1,60.00
mem_full_test,0,0,3683,RD,1,70.00
mem_full_test,0,0,3685,RD,1,60.00
mem_full_test,0,0,3687,RD,1,60.00
mem_full_test,0,0,3689,RD,1,60.00
mem_full_test,0,0,3691,RD,1,60.00
mem_full_test,0,0,3693,RD,1,60.00
mem_full_test,0,0,3695,RD,1,60.00
mem_full_test,0,0,3697,RD,1,60.00
mem_full_test,0,0,3699,RD,1,60.00
mem_full_test,0,0,3701,RD,1,60.00
mem_full_test,0,0,3703,RD,1,60.00
mem_full_test,0,0,3705,RD,1,60.00
mem_full_test,0,0,3707,RD,1,70.00
mem_full_test,0,0,3709,RD,1,70.00
mem_full_test,0,0,3711,RD,1,80.00
mem_full_test,0,0,3713,RD,1,70.00
mem_full_test,0,0,3715,RD,1,60.00
mem_full_test,0,0,3717,RD,1,60.00
mem_full_test,0,0,3719,RD,1,60.00
mem_full_test,0,0,3721,RD,1,60.00
mem_full_test,0,0,3723,RD,1,60.00
mem_full_test,0,0,3725,RD,1,60.00
mem_full_test,0,0,3727,RD,1,60.00
mem_full_test,0,0,3729,RD,1,70.00
mem_full_test,0,0,3731,RD,1,60.00
mem_full_test,0,0,3733,RD,1,60.00
mem_full_test,0,0,3735,RD,1,60.00
mem_full_test,0,0,3737,RD,1,60.00
