test_name,b_bp,r_bp,txn_id,op_type,bank,latency_cyc
mem_full_test,10,10,7948,RD,3,285.00
mem_full_test,10,10,7982,WR,7,190.00
mem_full_test,10,10,7952,RD,7,285.00
mem_full_test,10,10,7986,WR,3,190.00
mem_full_test,10,10,7956,RD,5,285.00
mem_full_test,10,10,7990,WR,5,190.00
mem_full_test,10,10,7960,RD,7,285.00
mem_full_test,10,10,7994,WR,0,190.00
mem_full_test,10,10,7964,RD,3,285.00
mem_full_test,10,10,7998,WR,1,190.00
mem_full_test,10,10,7968,RD,7,285.00
mem_full_test,10,10,8002,WR,2,190.00
mem_full_test,10,10,7972,RD,6,285.00
mem_full_test,10,10,8006,WR,3,190.00
mem_full_test,10,10,7976,RD,0,285.00
mem_full_test,10,10,8010,WR,2,190.00
mem_full_test,10,10,7980,RD,6,285.00
mem_full_test,10,10,8014,WR,7,190.00
mem_full_test,10,10,7984,RD,0,285.00
mem_full_test,10,10,8018,WR,7,190.00
mem_full_test,10,10,7988,RD,0,285.00
mem_full_test,10,10,8022,WR,3,190.00
mem_full_test,10,10,7992,RD,3,285.00
mem_full_test,10,10,8026,WR,3,190.00
mem_full_test,10,10,7996,RD,2,285.00
mem_full_test,10,10,8030,WR,1,190.00
mem_full_test,10,10,8000,RD,5,285.00
mem_full_test,10,10,8034,WR,7,190.00
mem_full_test,10,10,8004,RD,3,285.00
mem_full_test,10,10,8038,WR,2,190.00
mem_full_test,10,10,8008,RD,6,285.00
mem_full_test,10,10,8042,WR,7,190.00
mem_full_test,10,10,8012,RD,4,285.00
mem_full_test,10,10,8046,WR,5,190.00
mem_full_test,10,10,8016,RD,4,285.00
mem_full_test,10,10,8050,WR,7,190.00
mem_full_test,10,10,8020,RD,3,285.00
mem_full_test,10,10,8054,WR,5,190.00
mem_full_test,10,10,8024,RD,3,285.00
mem_full_test,10,10,8058,WR,2,190.00
mem_full_test,10,10,8028,RD,7,285.00
mem_full_test,10,10,8062,WR,2,190.00
mem_full_test,10,10,8032,RD,0,285.00
mem_full_test,10,10,8066,WR,6,190.00
mem_full_test,10,10,8036,RD,4,285.00
mem_full_test,10,10,8070,WR,5,190.00
mem_full_test,10,10,8040,RD,5,285.00
mem_full_test,10,10,8074,WR,2,190.00
mem_full_test,10,10,8044,RD,0,285.00
mem_full_test,10,10,8078,WR,5,190.00
mem_full_test,10,10,8048,RD,4,285.00
mem_full_test,10,10,8082,WR,5,190.00
mem_full_test,10,10,8052,RD,3,285.00
mem_full_test,10,10,8086,WR,7,190.00
mem_full_test,10,10,8056,RD,0,285.00
mem_full_test,10,10,8090,WR,1,190.00
mem_full_test,10,10,8060,RD,5,285.00
mem_full_test,10,10,8094,WR,4,190.00
mem_full_test,10,10,8064,RD,7,285.00
mem_full_test,10,10,8098,WR,5,190.00
mem_full_test,10,10,8068,RD,1,285.00
mem_full_test,10,10,8102,WR,0,190.00
mem_full_test,10,10,8072,RD,7,285.00
mem_full_test,10,10,8106,WR,5,190.00
mem_full_test,10,10,8076,RD,2,285.00
mem_full_test,10,10,8110,WR,0,190.00
mem_full_test,10,10,8080,RD,4,285.00
mem_full_test,10,10,8114,WR,6,190.00
mem_full_test,10,10,8084,RD,7,285.00
