test_name,b_bp,r_bp,txn_id,op_type,bank,latency_cyc
mem_full_test,0,0,558,RD,8,6.00
mem_full_test,0,0,562,RD,8,7.00
mem_full_test,0,0,566,WR,10,4.00
mem_full_test,0,0,564,RD,3,7.00
mem_full_test,0,0,568,RD,12,6.00
mem_full_test,0,0,570,RD,4,6.00
mem_full_test,0,0,573,WR,11,4.00
mem_full_test,0,0,572,RD,10,6.00
mem_full_test,0,0,576,WR,10,4.00
mem_full_test,0,0,578,RD,8,6.00
mem_full_test,0,0,582,WR,15,4.00
mem_full_test,0,0,580,RD,13,6.00
mem_full_test,0,0,584,RD,9,6.00
mem_full_test,0,0,586,WR,14,4.00
mem_full_test,0,0,589,WR,1,4.00
mem_full_test,0,0,588,RD,8,6.00
mem_full_test,0,0,592,WR,1,5.00
mem_full_test,0,0,596,WR,10,4.00
mem_full_test,0,0,594,RD,11,6.00
mem_full_test,0,0,599,WR,4,4.00
mem_full_test,0,0,598,RD,5,6.00
mem_full_test,0,0,602,RD,6,6.00
mem_full_test,0,0,604,RD,4,6.00
mem_full_test,0,0,606,WR,4,5.00
mem_full_test,0,0,608,RD,0,6.00
mem_full_test,0,0,610,WR,13,4.00
mem_full_test,0,0,612,WR,6,4.00
mem_full_test,0,0,614,RD,0,6.00
mem_full_test,0,0,617,WR,0,4.00
mem_full_test,0,0,616,RD,4,6.00
mem_full_test,0,0,620,WR,0,5.00
mem_full_test,0,0,622,RD,14,6.00
mem_full_test,0,0,624,WR,13,4.00
mem_full_test,0,0,626,RD,9,6.00
mem_full_test,0,0,628,WR,14,4.00
mem_full_test,0,0,630,RD,9,6.00
mem_full_test,0,0,632,WR,4,4.00
mem_full_test,0,0,634,RD,3,6.00
mem_full_test,0,0,636,WR,3,5.00
mem_full_test,0,0,638,WR,2,4.00
mem_full_test,0,0,640,RD,14,6.00
mem_full_test,0,0,644,WR,11,4.00
mem_full_test,0,0,642,RD,9,6.00
mem_full_test,0,0,648,WR,3,4.00
mem_full_test,0,0,646,RD,11,6.00
mem_full_test,0,0,650,RD,5,6.00
mem_full_test,0,0,652,WR,5,4.00
mem_full_test,0,0,654,RD,11,6.00
mem_full_test,0,0,656,WR,10,4.00
mem_full_test,0,0,658,RD,1,6.00
mem_full_test,0,0,660,WR,6,4.00
mem_full_test,0,0,662,RD,3,6.00
mem_full_test,0,0,664,WR,3,4.00
mem_full_test,0,0,666,RD,4,6.00
mem_full_test,0,0,668,RD,13,6.00
mem_full_test,0,0,670,WR,2,4.00
mem_full_test,0,0,672,RD,9,6.00
mem_full_test,0,0,674,WR,13,4.00
mem_full_test,0,0,676,RD,6,6.00
mem_full_test,0,0,678,WR,15,4.00
mem_full_test,0,0,681,WR,15,4.00
mem_full_test,0,0,680,RD,10,6.00
mem_full_test,0,0,684,WR,3,4.00
mem_full_test,0,0,688,WR,11,4.00
mem_full_test,0,0,686,RD,1,6.00
mem_full_test,0,0,692,WR,4,4.00
mem_full_test,0,0,690,RD,11,9.00
mem_full_test,0,0,694,WR,4,4.00
mem_full_test,0,0,696,RD,1,6.00
mem_full_test,0,0,700,WR,11,4.00
mem_full_test,0,0,698,RD,13,6.00
mem_full_test,0,0,702,RD,3,6.00
mem_full_test,0,0,704,WR,3,4.00
mem_full_test,0,0,706,RD,0,6.00
mem_full_test,0,0,708,WR,1,4.00
mem_full_test,0,0,710,RD,13,6.00
mem_full_test,0,0,713,WR,9,4.00
mem_full_test,0,0,712,RD,15,6.00
mem_full_test,0,0,717,WR,1,4.00
mem_full_test,0,0,716,RD,5,6.00
mem_full_test,0,0,720,WR,4,4.00
mem_full_test,0,0,722,RD,13,6.00
mem_full_test,0,0,725,WR,11,4.00
mem_full_test,0,0,724,RD,6,6.00
mem_full_test,0,0,728,RD,6,6.00
mem_full_test,0,0,729,WR,6,6.00
mem_full_test,0,0,732,RD,4,6.00
mem_full_test,0,0,734,WR,12,5.00
mem_full_test,0,0,738,WR,4,4.00
mem_full_test,0,0,736,RD,10,6.00
mem_full_test,0,0,742,WR,10,4.00
mem_full_test,0,0,740,RD,8,6.00
mem_full_test,0,0,747,WR,11,4.00
mem_full_test,0,0,744,RD,10,9.00
mem_full_test,0,0,746,RD,0,9.00
mem_full_test,0,0,752,WR,4,4.00
mem_full_test,0,0,750,RD,9,6.00
mem_full_test,0,0,754,WR,4,4.00
mem_full_test,0,0,756,RD,13,6.00
mem_full_test,0,0,758,WR,8,4.00
mem_full_test,0,0,760,RD,7,6.00
mem_full_test,0,0,762,RD,7,6.00
mem_full_test,0,0,763,WR,7,6.00
mem_full_test,0,0,767,WR,2,4.00
mem_full_test,0,0,766,RD,1,6.00
mem_full_test,0,0,770,WR,6,4.00
mem_full_test,0,0,772,WR,15,4.00
mem_full_test,0,0,776,WR,7,4.00
mem_full_test,0,0,774,RD,5,6.00
mem_full_test,0,0,778,RD,13,6.00
mem_full_test,0,0,780,RD,4,6.00
mem_full_test,0,0,782,WR,9,4.00
mem_full_test,0,0,785,WR,7,4.00
mem_full_test,0,0,784,RD,15,6.00
mem_full_test,0,0,788,WR,7,4.00
mem_full_test,0,0,790,RD,0,6.00
mem_full_test,0,0,792,WR,7,4.00
mem_full_test,0,0,794,RD,2,6.00
mem_full_test,0,0,796,WR,12,4.00
mem_full_test,0,0,798,RD,13,6.00
mem_full_test,0,0,800,WR,13,5.00
mem_full_test,0,0,804,WR,11,4.00
mem_full_test,0,0,802,RD,0,6.00
mem_full_test,0,0,807,WR,13,4.00
mem_full_test,0,0,806,RD,12,6.00
mem_full_test,0,0,810,WR,5,4.00
mem_full_test,0,0,812,WR,4,4.00
mem_full_test,0,0,814,RD,5,6.00
mem_full_test,0,0,818,WR,1,4.00
